0.21054	0.21002	0.20846	0.2059	0.20239	0.19799	0.19279	0.18688	0.18037	0.17338	0.16601	0.1584	0.15064	0.14285	0.13514	0.12759	0.12028	0.11328	0.10665	0.10043	0.094647	0.089323	0.084466	0.080073	0.076133	0.07263	0.069541	0.066838	0.064494	0.062475
0.21002	0.2095	0.20795	0.2054	0.20189	0.19751	0.19232	0.18644	0.17995	0.17298	0.16564	0.15805	0.15031	0.14255	0.13486	0.12734	0.12005	0.11308	0.10647	0.10027	0.094508	0.089202	0.084361	0.079983	0.076056	0.072564	0.069485	0.066792	0.064455	0.062443
0.20846	0.20795	0.20641	0.20389	0.20042	0.19608	0.19094	0.18511	0.17869	0.17179	0.16452	0.157	0.14935	0.14167	0.13405	0.1266	0.11939	0.11248	0.10594	0.0998	0.094095	0.088842	0.084049	0.079713	0.075825	0.072368	0.06932	0.066653	0.064339	0.062347
0.2059	0.2054	0.20389	0.2014	0.19799	0.19372	0.18867	0.18294	0.17662	0.16983	0.16268	0.15529	0.14776	0.1402	0.13272	0.12539	0.11829	0.1115	0.10506	0.099027	0.093415	0.088249	0.083534	0.07927	0.075446	0.072046	0.069048	0.066425	0.064149	0.06219
0.20239	0.20189	0.20042	0.19799	0.19466	0.19049	0.18555	0.17995	0.17378	0.16715	0.16016	0.15294	0.14558	0.1382	0.13088	0.12372	0.11679	0.11015	0.10386	0.097965	0.092483	0.087435	0.082829	0.078662	0.074926	0.071604	0.068674	0.066112	0.063888	0.061974
0.19799	0.19751	0.19608	0.19372	0.19049	0.18644	0.18165	0.17621	0.17022	0.16378	0.157	0.14999	0.14285	0.13569	0.12858	0.12163	0.11491	0.10847	0.10236	0.096636	0.091315	0.086416	0.081945	0.077901	0.074275	0.07105	0.068207	0.065719	0.063561	0.061704
0.19279	0.19232	0.19094	0.18867	0.18555	0.18165	0.17703	0.17179	0.16601	0.15981	0.15327	0.14651	0.13963	0.13272	0.12587	0.11917	0.11268	0.10647	0.10059	0.095065	0.089935	0.085211	0.0809	0.077001	0.073505	0.070396	0.067654	0.065256	0.063175	0.061384
0.18688	0.18644	0.18511	0.18294	0.17995	0.17621	0.17179	0.16677	0.16123	0.15529	0.14903	0.14255	0.13596	0.12934	0.12278	0.11637	0.11015	0.1042	0.098569	0.093281	0.088367	0.083842	0.079713	0.075979	0.07263	0.069652	0.067026	0.064729	0.062736	0.06102
0.18037	0.17995	0.17869	0.17662	0.17378	0.17022	0.16601	0.16123	0.15597	0.15031	0.14436	0.1382	0.13192	0.12563	0.11939	0.11328	0.10737	0.10171	0.096346	0.091315	0.086639	0.082334	0.078406	0.074853	0.071666	0.068833	0.066334	0.064149	0.062253	0.06062
0.17338	0.17298	0.17179	0.16983	0.16715	0.16378	0.15981	0.15529	0.15031	0.14497	0.13934	0.13351	0.12759	0.12163	0.11574	0.10996	0.10438	0.099027	0.093958	0.089202	0.084783	0.080714	0.077001	0.073643	0.070631	0.067953	0.065591	0.063526	0.061733	0.06019
0.16601	0.16564	0.16452	0.16268	0.16016	0.157	0.15327	0.14903	0.14436	0.13934	0.13405	0.12858	0.12302	0.11743	0.11189	0.10647	0.10122	0.096202	0.091443	0.086978	0.082829	0.079008	0.075522	0.072368	0.069541	0.067026	0.064809	0.062869	0.061186	0.059738
0.1584	0.15805	0.157	0.15529	0.15294	0.14999	0.14651	0.14255	0.1382	0.13351	0.12858	0.12348	0.11829	0.11308	0.10791	0.10286	0.097965	0.093281	0.088842	0.084677	0.080807	0.077243	0.073991	0.07105	0.068413	0.066067	0.063999	0.06219	0.06062	0.059269
0.15064	0.15031	0.14935	0.14776	0.14558	0.14285	0.13963	0.13596	0.13192	0.12759	0.12302	0.11829	0.11348	0.10865	0.10386	0.09918	0.094647	0.090306	0.086193	0.082334	0.078748	0.075446	0.072433	0.069708	0.067264	0.065091	0.063175	0.061499	0.060044	0.058792
0.14285	0.14255	0.14167	0.1402	0.1382	0.13569	0.13272	0.12934	0.12563	0.12163	0.11743	0.11308	0.10865	0.1042	0.0998	0.095488	0.091315	0.08732	0.083534	0.079983	0.076682	0.073643	0.070869	0.068361	0.066112	0.064111	0.062347	0.060805	0.059466	0.058314
0.13514	0.13486	0.13405	0.13272	0.13088	0.12858	0.12587	0.12278	0.11939	0.11574	0.11189	0.10791	0.10386	0.0998	0.095772	0.09183	0.088014	0.084361	0.0809	0.077652	0.074634	0.071855	0.06932	0.067026	0.064969	0.06314	0.061528	0.060117	0.058893	0.057839
0.12759	0.12734	0.1266	0.12539	0.12372	0.12163	0.11917	0.11637	0.11328	0.10996	0.10647	0.10286	0.09918	0.095488	0.09183	0.088249	0.084783	0.081465	0.078321	0.075371	0.07263	0.070106	0.067803	0.065719	0.063851	0.06219	0.060725	0.059444	0.058332	0.057375
