0.82489	0.43614	0.39454	0.38236	0.36891	0.35378	0.33653	0.31876	0.29643	0.27745	0.25466	0.23449	0.21399	0.19734	0.18078	0.16198	0.14957	0.13478	0.12389	0.11308	0.10411	0.097997	0.08943	0.086141	0.081257	0.076075	0.072664	0.069439	0.065236	0.064103
0.39301	0.39155	0.38743	0.37681	0.36384	0.35073	0.33363	0.31453	0.29676	0.27487	0.25469	0.23519	0.2142	0.19527	0.17824	0.16466	0.1486	0.1345	0.12532	0.11372	0.10563	0.095187	0.088689	0.082998	0.07718	0.073193	0.072048	0.069149	0.064041	0.062015
0.38735	0.38595	0.38061	0.37144	0.35965	0.34675	0.33066	0.31255	0.29225	0.27326	0.25272	0.23241	0.21333	0.19374	0.17668	0.16297	0.14739	0.13374	0.12262	0.11353	0.10364	0.094918	0.088624	0.08213	0.07893	0.074752	0.069005	0.067169	0.063218	0.060235
0.3793	0.37681	0.37246	0.36318	0.35428	0.34187	0.32572	0.30814	0.29087	0.27009	0.25136	0.23086	0.21156	0.19419	0.17596	0.16105	0.14733	0.13366	0.12147	0.11307	0.10413	0.095668	0.089143	0.081575	0.077228	0.073216	0.070748	0.06389	0.062864	0.061714
0.36679	0.36652	0.36225	0.35629	0.34705	0.33256	0.31992	0.29884	0.283	0.26409	0.24568	0.22809	0.2086	0.18947	0.17314	0.15831	0.14548	0.13055	0.11936	0.11183	0.10134	0.093217	0.087838	0.080453	0.076072	0.07132	0.067208	0.063374	0.05933	0.058798
0.35671	0.35628	0.35142	0.34606	0.33684	0.32425	0.31031	0.29437	0.27703	0.25802	0.23967	0.22231	0.20406	0.18657	0.1717	0.1559	0.14153	0.13038	0.11859	0.1095	0.10032	0.092087	0.086051	0.079646	0.077198	0.070198	0.065836	0.062013	0.060034	0.0595
0.34149	0.33857	0.33622	0.33123	0.3233	0.3112	0.29935	0.28472	0.26917	0.25163	0.23354	0.21839	0.19999	0.18242	0.16641	0.15214	0.13878	0.12729	0.11636	0.10634	0.098038	0.091719	0.084046	0.079375	0.07367	0.069201	0.065431	0.063498	0.059429	0.057292
0.32622	0.32494	0.32139	0.31856	0.30916	0.29918	0.28665	0.27374	0.25877	0.24294	0.22607	0.20919	0.19306	0.1787	0.16194	0.14798	0.13539	0.1235	0.11502	0.10218	0.094764	0.088639	0.081301	0.077317	0.074159	0.069159	0.063914	0.060493	0.058948	0.053931
0.30946	0.31034	0.30702	0.30151	0.29577	0.28774	0.27541	0.26121	0.24772	0.23242	0.21783	0.20121	0.18591	0.16916	0.157	0.14456	0.13177	0.11937	0.11033	0.10082	0.093608	0.086404	0.079522	0.075801	0.070251	0.06691	0.060257	0.05932	0.056545	0.056665
0.29165	0.29199	0.28881	0.28429	0.28176	0.27183	0.2612	0.24896	0.23714	0.22305	0.20799	0.19232	0.17726	0.16475	0.15089	0.13841	0.12681	0.11621	0.10634	0.098651	0.091234	0.084203	0.079902	0.074749	0.070749	0.066385	0.064066	0.059239	0.057019	0.055282
0.27623	0.27616	0.27413	0.26996	0.26342	0.25596	0.24666	0.23464	0.22191	0.21087	0.19816	0.18461	0.16963	0.15573	0.14315	0.1316	0.12201	0.11202	0.10259	0.096083	0.088321	0.080633	0.075836	0.073053	0.068437	0.064758	0.062022	0.05953	0.056569	0.051838
0.2576	0.25713	0.25658	0.25447	0.24895	0.24074	0.23197	0.22022	0.21021	0.19925	0.18488	0.17096	0.1612	0.14877	0.13675	0.12609	0.11603	0.10727	0.099498	0.091639	0.085827	0.080612	0.074806	0.070366	0.068196	0.065034	0.060715	0.056782	0.055526	0.052112
0.24032	0.24004	0.23796	0.23499	0.23106	0.22341	0.2155	0.20563	0.19792	0.18677	0.17534	0.16237	0.15232	0.14043	0.13096	0.12099	0.11271	0.10199	0.094318	0.089248	0.082251	0.078576	0.074228	0.067776	0.064796	0.062473	0.057621	0.057081	0.054978	0.052253
0.21969	0.22154	0.21901	0.21622	0.2133	0.20791	0.20116	0.19127	0.18243	0.17111	0.16386	0.15259	0.14186	0.13235	0.12183	0.11333	0.10483	0.098571	0.090293	0.085233	0.080131	0.075106	0.073364	0.068234	0.065401	0.06042	0.059618	0.057153	0.055033	0.052444
0.20211	0.20352	0.20079	0.20016	0.19476	0.18918	0.18518	0.17686	0.16754	0.1601	0.15177	0.14136	0.13344	0.12311	0.11462	0.10812	0.10161	0.093357	0.086936	0.082147	0.078629	0.073722	0.071237	0.066861	0.062823	0.059896	0.057673	0.054162	0.053768	0.050781
0.18627	0.18583	0.18349	0.18178	0.17915	0.17442	0.16948	0.16219	0.15636	0.1469	0.13988	0.13172	0.12155	0.11462	0.10735	0.10213	0.09552	0.089071	0.084161	0.079671	0.074972	0.073498	0.069988	0.064559	0.061316	0.060515	0.057265	0.057044	0.055184	0.051311
0.17096	0.16962	0.16891	0.1684	0.16484	0.15943	0.15611	0.14926	0.14235	0.13568	0.1299	0.12221	0.11585	0.10727	0.10165	0.096496	0.089537	0.084547	0.079604	0.074684	0.072875	0.069268	0.066042	0.064615	0.061194	0.059729	0.055898	0.055162	0.054723	0.049782
0.15746	0.15494	0.15474	0.15266	0.15084	0.14485	0.14105	0.13565	0.13021	0.12431	0.11792	0.1115	0.10436	0.099088	0.09309	0.087707	0.084356	0.079499	0.075385	0.073446	0.070905	0.066103	0.064321	0.062771	0.061299	0.059231	0.05624	0.054561	0.052611	0.052042
0.14192	0.14121	0.14087	0.13769	0.1355	0.13332	0.12924	0.12438	0.11895	0.11274	0.10867	0.1027	0.097574	0.091849	0.087719	0.083402	0.079813	0.075338	0.072604	0.071031	0.066528	0.064886	0.063235	0.061811	0.057703	0.057051	0.054684	0.054302	0.052898	0.049997
0.12999	0.13007	0.12897	0.12567	0.12297	0.12077	0.1161	0.11254	0.10815	0.10453	0.098122	0.093574	0.088634	0.08545	0.080854	0.077984	0.075681	0.071895	0.069039	0.066854	0.065055	0.062502	0.061683	0.059544	0.05908	0.059506	0.056605	0.053492	0.052121	0.051282
0.11796	0.1176	0.11622	0.11585	0.11362	0.10913	0.10649	0.10247	0.10033	0.095466	0.091715	0.087055	0.083393	0.07862	0.076296	0.072065	0.069584	0.068188	0.066256	0.06518	0.063579	0.062179	0.060981	0.058614	0.059359	0.0566	0.054313	0.053494	0.053516	0.053617
0.1088	0.10722	0.10814	0.10584	0.10214	0.099623	0.097417	0.09309	0.089683	0.086182	0.082681	0.078493	0.076795	0.07355	0.07036	0.067794	0.06643	0.064822	0.060909	0.061483	0.060005	0.059949	0.057533	0.057058	0.056977	0.055046	0.054902	0.054431	0.053879	0.050739
0.097266	0.096706	0.095036	0.094097	0.093144	0.091319	0.088122	0.085772	0.081118	0.079561	0.076497	0.073928	0.071186	0.06816	0.066687	0.064458	0.063301	0.061658	0.059513	0.057723	0.056628	0.056838	0.058413	0.055144	0.054098	0.054894	0.05435	0.055025	0.052303	0.05015
0.091206	0.08897	0.087628	0.087119	0.08334	0.080873	0.077337	0.075379	0.07457	0.071789	0.070717	0.068129	0.065395	0.063726	0.061767	0.059253	0.058221	0.058002	0.05545	0.056258	0.055555	0.054433	0.055038	0.054147	0.054564	0.053803	0.052121	0.052289	0.051342	0.051018
0.082713	0.080839	0.079691	0.078912	0.076199	0.075656	0.072318	0.070338	0.068335	0.066362	0.063615	0.061846	0.058064	0.059196	0.057197	0.0548	0.054591	0.053883	0.053128	0.052228	0.053104	0.053729	0.05337	0.053578	0.052915	0.052044	0.05245	0.051997	0.053014	0.052273
0.075056	0.072394	0.072582	0.069178	0.068552	0.068154	0.065531	0.063859	0.060303	0.058055	0.055951	0.05701	0.055796	0.053651	0.05299	0.052156	0.050038	0.049212	0.050436	0.050708	0.05158	0.049858	0.050593	0.053458	0.052195	0.051264	0.05168	0.051135	0.050582	0.050105
0.070018	0.066263	0.066142	0.063666	0.061971	0.05993	0.059155	0.057568	0.056426	0.05585	0.055123	0.052251	0.05112	0.049883	0.048036	0.048268	0.04864	0.048294	0.047306	0.049252	0.048722	0.050759	0.048231	0.049843	0.050742	0.050922	0.051932	0.04999	0.050362	0.048563
0.060112	0.060428	0.059096	0.059628	0.056757	0.055096	0.054539	0.05236	0.049909	0.050554	0.048362	0.048005	0.046016	0.045729	0.045309	0.045248	0.045444	0.045245	0.046513	0.048044	0.048142	0.047693	0.047196	0.047842	0.048748	0.050247	0.04972	0.050976	0.050968	0.050523
0.057599	0.055603	0.054557	0.054141	0.053267	0.050162	0.048972	0.046549	0.045445	0.04334	0.044808	0.043758	0.042934	0.042284	0.041553	0.043778	0.043369	0.042563	0.043572	0.043836	0.04616	0.044173	0.04573	0.046701	0.046698	0.048174	0.048735	0.048652	0.049107	0.04826
0.053461	0.051419	0.050205	0.048888	0.046721	0.045199	0.044376	0.042794	0.041622	0.041874	0.040139	0.040435	0.040293	0.039358	0.03747	0.03974	0.03921	0.039143	0.040823	0.042768	0.043891	0.043697	0.044361	0.043956	0.047508	0.046106	0.047389	0.048172	0.048977	0.047183
