0.20499	0.20537	0.2058	0.20393	0.19973	0.19508	0.18884	0.18184	0.17338	0.16643	0.15784	0.1489	0.14133	0.13221	0.12392	0.11569	0.10887	0.10257	0.095825	0.089747	0.084817	0.080472	0.076191	0.072425	0.067739	0.065834	0.062197	0.060161	0.057074	0.054948
0.20568	0.2072	0.20668	0.20384	0.20153	0.19603	0.19141	0.18397	0.17551	0.16658	0.15906	0.14982	0.14105	0.13369	0.12566	0.11787	0.11053	0.10272	0.096629	0.091369	0.085762	0.079818	0.075188	0.072124	0.067168	0.065568	0.061981	0.05945	0.057276	0.055576
0.2049	0.20661	0.2073	0.20453	0.20066	0.19687	0.19	0.18392	0.1777	0.16889	0.1591	0.15215	0.14236	0.13468	0.12644	0.1187	0.10994	0.10414	0.098016	0.09185	0.086277	0.081819	0.077251	0.072965	0.068793	0.066478	0.063189	0.060385	0.056922	0.054714
0.20322	0.20408	0.20489	0.20312	0.19968	0.19534	0.18914	0.18296	0.17624	0.16904	0.15977	0.15144	0.14328	0.13507	0.12704	0.11878	0.11163	0.10516	0.097633	0.092055	0.08703	0.081678	0.076455	0.072664	0.069849	0.066802	0.063529	0.060453	0.057681	0.055458
0.19896	0.20055	0.20044	0.1998	0.19627	0.19296	0.18813	0.18161	0.17508	0.16752	0.15957	0.15116	0.14266	0.13434	0.12599	0.1189	0.11051	0.10401	0.097415	0.092189	0.087045	0.081998	0.077409	0.073551	0.068351	0.065559	0.062769	0.059945	0.058162	0.054865
0.19545	0.19694	0.19767	0.19622	0.19359	0.19012	0.18425	0.17859	0.17183	0.1644	0.15795	0.14902	0.14029	0.13275	0.12494	0.11777	0.11103	0.10377	0.097439	0.092063	0.086219	0.08114	0.077653	0.074359	0.069414	0.066622	0.062394	0.060006	0.058491	0.055888
0.19021	0.19134	0.19161	0.19093	0.1885	0.18523	0.18071	0.17507	0.16849	0.16165	0.15497	0.14726	0.13836	0.13199	0.12447	0.11638	0.11009	0.10401	0.098083	0.09201	0.086356	0.081342	0.077272	0.073683	0.068937	0.066458	0.063859	0.061581	0.058935	0.055059
0.18342	0.18531	0.18581	0.18565	0.18339	0.18089	0.17579	0.17118	0.1653	0.15822	0.15152	0.14456	0.13827	0.13022	0.12274	0.11577	0.10908	0.10289	0.096954	0.090566	0.086243	0.081287	0.077356	0.073294	0.07014	0.065949	0.063064	0.060865	0.057227	0.054508
0.17716	0.17909	0.18028	0.17971	0.17684	0.17473	0.17075	0.16744	0.16109	0.1547	0.14798	0.14179	0.13404	0.12798	0.12097	0.11431	0.10695	0.10172	0.095857	0.089783	0.085321	0.080737	0.076396	0.073774	0.069351	0.064438	0.063145	0.060421	0.058458	0.054975
0.16944	0.17114	0.1722	0.17231	0.17134	0.168	0.16425	0.16082	0.1563	0.15061	0.14479	0.13778	0.13118	0.12453	0.11742	0.11141	0.10594	0.10011	0.094185	0.08993	0.084861	0.080149	0.076022	0.071703	0.069876	0.066607	0.063412	0.060332	0.057115	0.055115
0.16158	0.16304	0.16367	0.16506	0.16308	0.16125	0.16021	0.15543	0.15125	0.14625	0.14065	0.13412	0.12721	0.12155	0.11644	0.10993	0.10486	0.099129	0.093873	0.088474	0.083807	0.079491	0.07489	0.071838	0.068656	0.064488	0.062979	0.059473	0.057589	0.055084
0.1552	0.157	0.15809	0.15776	0.15586	0.15513	0.15284	0.15003	0.145	0.1408	0.13534	0.12942	0.12345	0.11718	0.11264	0.10743	0.10106	0.096786	0.091201	0.086762	0.082831	0.078198	0.073738	0.070819	0.067935	0.064559	0.062795	0.060062	0.05692	0.054822
0.14704	0.14863	0.15082	0.15092	0.1497	0.14766	0.14613	0.14233	0.13883	0.13487	0.13071	0.1252	0.11981	0.115	0.10942	0.1055	0.099787	0.094569	0.09017	0.085632	0.08165	0.077403	0.07372	0.070453	0.06793	0.064631	0.06166	0.059403	0.057196	0.054674
