4.0996	3.9269	3.4524	2.7889	2.075	1.4289	0.91976	0.56436	0.34252	0.21794	0.15475	0.12571	0.1136	0.10901	0.10742	0.10693	0.10678	0.10675	0.10674	0.10674
3.9269	3.7617	3.3077	2.6729	1.9899	1.3718	0.8846	0.54457	0.33233	0.21313	0.15267	0.12489	0.1133	0.10891	0.10739	0.10692	0.10678	0.10675	0.10674	0.10674
3.4524	3.3077	2.9101	2.3542	1.756	1.2146	0.78799	0.49019	0.30431	0.19992	0.14696	0.12263	0.11249	0.10864	0.10731	0.10689	0.10678	0.10674	0.10674	0.10674
2.7889	2.6729	2.3542	1.9085	1.4289	0.99492	0.65288	0.41415	0.26512	0.18144	0.13899	0.11948	0.11135	0.10826	0.1072	0.10686	0.10677	0.10674	0.10674	0.10674
2.075	1.9899	1.756	1.4289	1.077	0.75853	0.50752	0.33233	0.22297	0.16156	0.1304	0.11609	0.11012	0.10786	0.10707	0.10683	0.10676	0.10674	0.10674	0.10673
1.4289	1.3718	1.2146	0.99492	0.75853	0.54457	0.37596	0.25828	0.18481	0.14356	0.12263	0.11302	0.10901	0.10749	0.10696	0.1068	0.10675	0.10674	0.10674	0.10673
0.91976	0.8846	0.78799	0.65288	0.50752	0.37596	0.27228	0.19992	0.15475	0.12938	0.11651	0.1106	0.10813	0.1072	0.10688	0.10677	0.10674	0.10674	0.10674	0.10673
0.56436	0.54457	0.49019	0.41415	0.33233	0.25828	0.19992	0.15918	0.13376	0.11948	0.11224	0.10891	0.10752	0.107	0.10681	0.10676	0.10674	0.10674	0.10674	0.10673
0.34252	0.33233	0.30431	0.26512	0.22297	0.18481	0.15475	0.13376	0.12066	0.1133	0.10957	0.10786	0.10714	0.10687	0.10678	0.10675	0.10674	0.10674	0.10673	0.10673
0.21794	0.21313	0.19992	0.18144	0.16156	0.14356	0.12938	0.11948	0.1133	0.10983	0.10807	0.10726	0.10693	0.1068	0.10675	0.10674	0.10674	0.10674	0.10673	0.10673
0.15475	0.15267	0.14696	0.13899	0.1304	0.12263	0.11651	0.11224	0.10957	0.10807	0.10731	0.10696	0.10682	0.10676	0.10674	0.10674	0.10674	0.10673	0.10673	0.10673
0.12571	0.12489	0.12263	0.11948	0.11609	0.11302	0.1106	0.10891	0.10786	0.10726	0.10696	0.10682	0.10677	0.10675	0.10674	0.10674	0.10673	0.10673	0.10673	0.10673
0.1136	0.1133	0.11249	0.11135	0.11012	0.10901	0.10813	0.10752	0.10714	0.10693	0.10682	0.10677	0.10675	0.10674	0.10674	0.10674	0.10673	0.10673	0.10673	0.10673
0.10901	0.10891	0.10864	0.10826	0.10786	0.10749	0.1072	0.107	0.10687	0.1068	0.10676	0.10675	0.10674	0.10674	0.10674	0.10673	0.10673	0.10673	0.10673	0.10673
0.10742	0.10739	0.10731	0.1072	0.10707	0.10696	0.10688	0.10681	0.10678	0.10675	0.10674	0.10674	0.10674	0.10674	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673
0.10693	0.10692	0.10689	0.10686	0.10683	0.1068	0.10677	0.10676	0.10675	0.10674	0.10674	0.10674	0.10674	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673
0.10678	0.10678	0.10678	0.10677	0.10676	0.10675	0.10674	0.10674	0.10674	0.10674	0.10674	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673
0.10675	0.10675	0.10674	0.10674	0.10674	0.10674	0.10674	0.10674	0.10674	0.10674	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673
0.10674	0.10674	0.10674	0.10674	0.10674	0.10674	0.10674	0.10674	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673
0.10674	0.10674	0.10674	0.10674	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673	0.10673
