4.1524	3.9549	3.4819	2.836	2.1373	1.4928	0.96812	0.58376	0.33134	0.18721	0.12404	0.11551	0.13853	0.17369	0.20561	0.22319	0.22008	0.19486	0.1504	0.092158
3.9603	3.7771	3.3299	2.7149	2.0464	1.4265	0.919	0.54489	0.29761	0.15639	0.096356	0.092827	0.1234	0.16859	0.21254	0.24365	0.25502	0.24426	0.2128	0.16441
3.483	3.328	2.9417	2.4061	1.8197	1.2717	0.81874	0.48039	0.25322	0.12176	0.066178	0.065827	0.10081	0.15282	0.20624	0.24924	0.27439	0.27834	0.26095	0.2241
2.8301	2.7109	2.4066	1.9804	1.5095	1.0644	0.69052	0.40477	0.20744	0.089634	0.038229	0.03841	0.074338	0.12991	0.1903	0.24349	0.28144	0.29965	0.29632	0.27135
2.1252	2.0435	1.8268	1.5194	1.1751	0.84403	0.55855	0.33215	0.16848	0.06506	0.016255	0.014013	0.047423	0.10339	0.1682	0.22977	0.27921	0.31067	0.32058	0.30683
1.4739	1.4262	1.2897	1.0921	0.86646	0.64319	0.44224	0.27308	0.14166	0.05106	0.0027051	-0.0047589	0.022969	0.076103	0.14251	0.21024	0.26954	0.31296	0.33504	0.33167
0.94556	0.92484	0.85276	0.74462	0.61674	0.48348	0.35402	0.23388	0.12979	0.049156	-0.00085693	-0.015817	0.0034098	0.050455	0.11517	0.18619	0.25318	0.30717	0.3406	0.34733
0.5704	0.56805	0.54128	0.49715	0.44073	0.37459	0.29948	0.21709	0.13396	0.060148	0.0068613	-0.017139	-0.0087455	0.029004	0.088365	0.15919	0.23115	0.29414	0.33846	0.35575
0.33978	0.34768	0.34849	0.34487	0.3353	0.3146	0.27726	0.22186	0.15395	0.084497	0.026989	-0.0068649	-0.011004	0.014587	0.064886	0.13169	0.20541	0.27545	0.33023	0.35891
0.22615	0.23852	0.25342	0.27189	0.28953	0.29665	0.28362	0.2464	0.18905	0.12219	0.060059	0.01601	-0.0016478	0.0096649	0.047754	0.10688	0.17895	0.25357	0.31776	0.35822
0.19548	0.20913	0.22939	0.25751	0.28871	0.31109	0.31252	0.28699	0.23668	0.17109	0.10431	0.05036	0.019099	0.015194	0.03905	0.087527	0.15451	0.23054	0.30185	0.35308
0.21483	0.22849	0.24935	0.27983	0.31606	0.34563	0.35493	0.33663	0.29091	0.22577	0.15481	0.092132	0.048356	0.029794	0.038819	0.074646	0.13327	0.20676	0.28134	0.34038
0.25519	0.26828	0.28749	0.31659	0.35311	0.38511	0.39832	0.38453	0.34232	0.27791	0.20432	0.13536	0.081619	0.050303	0.045244	0.067367	0.11459	0.18098	0.25371	0.31586
0.29319	0.30517	0.32176	0.34781	0.38231	0.41414	0.42931	0.41898	0.3805	0.31849	0.24526	0.17383	0.11401	0.073005	0.055537	0.063648	0.096849	0.1515	0.21666	0.27641
0.31292	0.32313	0.33682	0.35942	0.39107	0.42166	0.43797	0.43122	0.39777	0.34105	0.27223	0.20281	0.14139	0.094454	0.066834	0.061296	0.078664	0.11775	0.17033	0.22271
0.30715	0.31546	0.3267	0.34633	0.37516	0.40428	0.42158	0.41896	0.39232	0.34388	0.28337	0.22023	0.16138	0.11221	0.077094	0.059098	0.060213	0.081734	0.11867	0.16051
0.2775	0.28481	0.29485	0.31267	0.33909	0.36657	0.38464	0.38624	0.36753	0.32941	0.27992	0.22621	0.17325	0.12517	0.085554	0.057334	0.043682	0.048177	0.069106	0.099661
0.23243	0.24071	0.25142	0.2688	0.2933	0.3186	0.3363	0.34092	0.32959	0.30218	0.26469	0.22208	0.17733	0.13311	0.092193	0.057076	0.032022	0.022496	0.029704	0.050486
0.1832	0.19497	0.20829	0.22627	0.24888	0.2709	0.28622	0.29146	0.28518	0.267	0.24092	0.20975	0.17457	0.13645	0.097374	0.05934	0.027441	0.0084833	0.0059403	0.019816
0.1397	0.15728	0.1746	0.19345	0.21337	0.2303	0.24047	0.2431	0.23864	0.22715	0.21099	0.1908	0.16576	0.13536	0.10078	0.06366	0.029622	0.0061278	-0.0018016	0.0081689
