4.1313	3.9327	3.4592	2.8138	2.1177	1.4738	0.9476	0.56726	0.32317	0.18859	0.13329	0.12947	0.15282	0.183	0.20425	0.20664	0.18694	0.14844	0.098555	0.045962
3.9506	3.7507	3.2897	2.666	1.9961	1.3785	0.87499	0.51139	0.27727	0.14616	0.088899	0.079591	0.096415	0.12204	0.1436	0.15317	0.14778	0.12907	0.10122	0.069139
3.4884	3.3002	2.8853	2.3298	1.7356	1.1887	0.74299	0.42075	0.21189	0.092448	0.036872	0.023156	0.033452	0.054235	0.075984	0.092937	0.10249	0.10455	0.10004	0.090053
2.8568	2.6883	2.3392	1.8796	1.3913	0.94292	0.57717	0.3118	0.1379	0.035852	-0.014638	-0.030493	-0.025002	-0.0077101	0.015006	0.03934	0.063016	0.084511	0.10188	0.11279
2.1821	2.0364	1.7589	1.4029	1.0291	0.68738	0.40844	0.20467	0.068757	-0.013675	-0.056891	-0.072452	-0.069274	-0.053485	-0.028923	0.0021092	0.037648	0.075117	0.11047	0.13877
1.5707	1.4469	1.2355	0.97463	0.70612	0.46273	0.26407	0.11715	0.01642	-0.047323	-0.082621	-0.096191	-0.093258	-0.077438	-0.050838	-0.014766	0.029063	0.077533	0.12539	0.1661
1.0891	0.984	0.82615	0.64202	0.45835	0.29449	0.1611	0.060481	-0.011441	-0.059525	-0.08768	-0.098815	-0.095421	-0.079416	-0.0519	-0.013607	0.034018	0.087774	0.14206	0.18973
0.75783	0.66755	0.5485	0.41921	0.29622	0.18989	0.10418	0.037675	-0.012703	-0.048892	-0.071675	-0.081312	-0.07843	-0.063838	-0.038019	-0.0013047	0.045223	0.098665	0.15369	0.20331
0.55969	0.48077	0.38748	0.29372	0.21016	0.14171	0.08799	0.044961	0.0097869	-0.01811	-0.037803	-0.047941	-0.047911	-0.03769	-0.01715	0.013835	0.0547	0.10309	0.15429	0.20187
0.46128	0.39126	0.31437	0.24209	0.18204	0.13653	0.10291	0.075126	0.049922	0.026975	0.0078144	-0.0053369	-0.01101	-0.0083327	0.0035131	0.025295	0.057108	0.097215	0.1415	0.18414
0.42792	0.36552	0.29942	0.23993	0.19333	0.16082	0.13885	0.11986	0.099923	0.078421	0.057004	0.038416	0.024757	0.017699	0.018813	0.029583	0.050863	0.081337	0.11721	0.15312
0.42983	0.37504	0.31749	0.26672	0.2283	0.20285	0.18649	0.17072	0.15125	0.12735	0.10089	0.075124	0.052556	0.035454	0.025985	0.02622	0.037657	0.059117	0.086625	0.11501
0.44404	0.39773	0.34881	0.30592	0.27374	0.25212	0.23686	0.21932	0.1956	0.16556	0.13181	0.098194	0.067394	0.04191	0.024166	0.016467	0.02067	0.035292	0.055793	0.076785
0.4542	0.41759	0.37849	0.34428	0.3182	0.29882	0.28147	0.25818	0.22641	0.18748	0.14533	0.10439	0.06734	0.036452	0.014039	0.0022621	0.0028742	0.01373	0.029356	0.04395
0.45023	0.4242	0.3961	0.37163	0.35214	0.33442	0.31317	0.28191	0.2402	0.19151	0.14137	0.094676	0.053915	0.020883	-0.0024751	-0.014454	-0.013807	-0.0036269	0.009613	0.019648
0.42847	0.41306	0.39627	0.38188	0.36922	0.35303	0.32755	0.28827	0.23717	0.18006	0.12394	0.073803	0.031831	-0.00069832	-0.022201	-0.031511	-0.028158	-0.016199	-0.0029159	0.0050159
0.39112	0.38523	0.37869	0.37348	0.36707	0.35236	0.32348	0.27804	0.22029	0.15801	0.099182	0.048323	0.0073021	-0.022996	-0.041166	-0.046432	-0.039055	-0.023783	-0.0084112	0.000132
0.34444	0.34584	0.34723	0.34906	0.34743	0.33397	0.30317	0.2546	0.19422	0.13109	0.07341	0.024689	-0.013633	-0.040806	-0.0554	-0.056658	-0.045285	-0.026232	-0.0073928	0.0042031
0.29597	0.3017	0.30786	0.31377	0.31477	0.30207	0.2709	0.22241	0.16363	0.10406	0.051303	0.00746	-0.026623	-0.050284	-0.061795	-0.060043	-0.045665	-0.023314	-0.00051518	0.015696
0.25203	0.259	0.2666	0.27349	0.27473	0.26199	0.23151	0.18568	0.13206	0.079771	0.035204	-0.0012904	-0.0297	-0.049555	-0.058711	-0.055337	-0.039536	-0.015141	0.011005	0.031955
