4.0269	3.8369	3.3619	2.7119	2.0129	1.3694	0.84197	0.44852	0.17767	0.0031763	-0.10221	-0.15997	-0.18585	-0.19317	-0.19382	-0.19713	-0.20747	-0.22374	-0.24057	-0.25142
3.8463	3.6761	3.2319	2.6178	1.9541	1.3408	0.83551	0.45529	0.18914	0.012084	-0.10151	-0.17123	-0.21089	-0.23202	-0.24476	-0.25672	-0.27106	-0.28616	-0.29703	-0.29832
3.3942	3.2549	2.8737	2.3395	1.7575	1.2161	0.76665	0.42484	0.18119	0.013573	-0.10031	-0.17689	-0.22713	-0.26029	-0.28444	-0.30519	-0.32415	-0.33898	-0.34495	-0.33785
2.779	2.6755	2.3743	1.9451	1.4725	1.0282	0.65518	0.36785	0.15896	0.010523	-0.095601	-0.17226	-0.22728	-0.2678	-0.30015	-0.32813	-0.35178	-0.3678	-0.37136	-0.35891
2.1207	2.0526	1.8336	1.5144	1.1575	0.81715	0.5269	0.2998	0.13128	0.007968	-0.083802	-0.15368	-0.20678	-0.24876	-0.28489	-0.31769	-0.34588	-0.36498	-0.36958	-0.35607
1.5191	1.4806	1.3343	1.1141	0.86269	0.61803	0.40489	0.23512	0.10685	0.011047	-0.062036	-0.11958	-0.16486	-0.20288	-0.23869	-0.27409	-0.30684	-0.3312	-0.34063	-0.33069
1.0339	1.0166	0.92684	0.78516	0.619	0.45272	0.3036	0.18294	0.091072	0.022509	-0.029638	-0.071229	-0.10463	-0.13502	-0.16778	-0.20459	-0.24233	-0.27407	-0.2918	-0.28964
0.68289	0.6777	0.62617	0.54003	0.43555	0.32733	0.22712	0.1457	0.084932	0.041833	0.01123	-0.012624	-0.03225	-0.053472	-0.082299	-0.12041	-0.16395	-0.20477	-0.23333	-0.24201
0.45035	0.4495	0.42009	0.36875	0.30478	0.23643	0.17187	0.12081	0.086039	0.066059	0.056176	0.050105	0.044225	0.031713	0.0061612	-0.033877	-0.083885	-0.13455	-0.17493	-0.19586
0.30694	0.30494	0.28562	0.25345	0.21399	0.17178	0.13253	0.10467	0.09128	0.091446	0.10027	0.11054	0.11693	0.11144	0.087745	0.044992	-0.011579	-0.071603	-0.12316	-0.15604
0.22329	0.21713	0.20065	0.17783	0.15238	0.12685	0.10527	0.094585	0.097996	0.11454	0.1388	0.16266	0.17872	0.17805	0.1549	0.10926	0.047034	-0.020511	-0.08113	-0.12423
0.17672	0.16578	0.14896	0.13034	0.11275	0.097594	0.087758	0.088839	0.10412	0.1325	0.16801	0.20168	0.22434	0.22638	0.20316	0.15548	0.089701	0.0176	-0.048908	-0.099578
0.15138	0.13649	0.11875	0.10228	0.08921	0.080164	0.077249	0.085273	0.10753	0.1429	0.18506	0.22438	0.25052	0.25371	0.23062	0.18275	0.11652	0.043603	-0.025004	-0.080087
0.13695	0.11918	0.10093	0.085988	0.075565	0.069591	0.069745	0.080632	0.10562	0.14354	0.18808	0.22918	0.25615	0.25964	0.2377	0.19219	0.12916	0.059615	-0.0070593	-0.063146
0.12755	0.10753	0.088974	0.074978	0.065785	0.060499	0.060709	0.071299	0.095667	0.13274	0.17618	0.21584	0.24163	0.24516	0.22585	0.18556	0.1296	0.067819	0.0073234	-0.046016
0.12147	0.099318	0.080151	0.06609	0.056411	0.049603	0.047298	0.055032	0.076242	0.10983	0.14941	0.18517	0.20831	0.21199	0.19682	0.16453	0.11961	0.070099	0.020336	-0.025979
0.12054	0.096362	0.076011	0.060561	0.048395	0.037586	0.030073	0.032236	0.047613	0.075076	0.10837	0.13832	0.15782	0.16188	0.15221	0.13059	0.10067	0.06801	0.033875	-0.00058848
0.12874	0.10311	0.081174	0.063001	0.046189	0.028546	0.012585	0.0056607	0.011731	0.029942	0.054477	0.077013	0.092207	0.096949	0.094019	0.085522	0.074219	0.06281	0.04918	0.031553
0.14981	0.12376	0.10016	0.078084	0.054451	0.027014	-0.0010534	-0.021308	-0.02873	-0.023349	-0.010129	0.0036753	0.014204	0.020072	0.025001	0.031602	0.041761	0.055122	0.06611	0.06969
0.18503	0.15974	0.13454	0.10761	0.07525	0.035264	-0.0083872	-0.046101	-0.071103	-0.081913	-0.082197	-0.078028	-0.072188	-0.064737	-0.051186	-0.028377	0.0045945	0.044469	0.082395	0.11
