0.32979	0.20215	0.18698	0.18247	0.17665	0.17148	0.16435	0.15634	0.14876	0.14053	0.13227	0.12392	0.116	0.10811	0.10074	0.0941	0.087167	0.080702	0.075323	0.070362	0.065478	0.0612	0.057102	0.053809	0.050321	0.047536	0.045081	0.042959	0.041146	0.038465
0.18588	0.18512	0.18248	0.17903	0.17446	0.16871	0.16179	0.15476	0.14702	0.13939	0.13166	0.12335	0.11531	0.10721	0.10098	0.093686	0.087232	0.080744	0.075327	0.070371	0.065424	0.061315	0.057341	0.053517	0.050175	0.047558	0.045248	0.043296	0.040839	0.039478
0.18264	0.18141	0.17944	0.17612	0.17187	0.1667	0.16	0.15382	0.14625	0.13848	0.13073	0.12278	0.11469	0.10773	0.10046	0.093208	0.087449	0.081069	0.07489	0.070404	0.065814	0.061974	0.057428	0.053651	0.050794	0.047851	0.044545	0.043288	0.041034	0.039367
0.17927	0.17834	0.17637	0.17295	0.16958	0.16398	0.15777	0.15185	0.14482	0.13745	0.1297	0.12231	0.1143	0.107	0.099451	0.093002	0.086875	0.080992	0.074883	0.06997	0.065724	0.061578	0.056956	0.053887	0.050842	0.047927	0.045643	0.043818	0.040689	0.039721
0.17515	0.17472	0.17278	0.17033	0.1664	0.16162	0.15572	0.14932	0.14282	0.13596	0.12841	0.1212	0.11405	0.1062	0.099077	0.092638	0.086778	0.08067	0.075232	0.0704	0.065795	0.062282	0.05763	0.054094	0.050769	0.048537	0.045838	0.043234	0.041184	0.039463
0.17086	0.16951	0.16815	0.16602	0.16267	0.15784	0.15234	0.14686	0.14073	0.13375	0.12648	0.11951	0.11247	0.10532	0.098675	0.09193	0.086509	0.080451	0.074571	0.069302	0.065104	0.0617	0.05763	0.053377	0.051309	0.048409	0.045778	0.042955	0.040983	0.039351
0.16536	0.16576	0.16454	0.16118	0.15807	0.15469	0.14977	0.14372	0.13746	0.13132	0.12443	0.11754	0.1105	0.1035	0.09713	0.09177	0.085565	0.079974	0.074699	0.069338	0.065204	0.061302	0.057161	0.054057	0.050962	0.048322	0.046008	0.043229	0.040843	0.039406
0.15936	0.16007	0.15804	0.15646	0.15371	0.14987	0.14478	0.1401	0.13405	0.12815	0.1214	0.11515	0.10877	0.10238	0.096049	0.090163	0.08406	0.078737	0.074104	0.068956	0.064811	0.060717	0.056881	0.053441	0.050387	0.047954	0.045594	0.043595	0.041469	0.039304
0.15402	0.15391	0.15281	0.1519	0.14864	0.14552	0.14087	0.13611	0.13045	0.12479	0.11895	0.11246	0.10672	0.1006	0.094875	0.08863	0.083021	0.078083	0.073406	0.068797	0.064028	0.060389	0.056634	0.053901	0.050387	0.047941	0.045227	0.043654	0.040825	0.039583
0.14769	0.14799	0.14747	0.14519	0.14324	0.14007	0.13662	0.13129	0.12646	0.12157	0.11638	0.1094	0.10384	0.0979	0.092326	0.086905	0.081663	0.077122	0.071845	0.067607	0.064005	0.059684	0.056515	0.053096	0.0505	0.047341	0.045666	0.042753	0.041023	0.039485
