0.38942	0.38798	0.38368	0.37663	0.36702	0.35507	0.34106	0.32534	0.30823	0.29012	0.27136	0.25231	0.2333	0.21463	0.19657	0.17934	0.16312	0.14804	0.13419	0.12162	0.11033	0.10032	0.091526	0.083889	0.077323	0.071737	0.067032	0.063108	0.059868	0.05722
0.38798	0.38654	0.38226	0.37524	0.36567	0.35377	0.33982	0.32416	0.30713	0.28909	0.27041	0.25144	0.23251	0.21392	0.19594	0.17878	0.16263	0.14761	0.13382	0.1213	0.11007	0.10009	0.09134	0.083735	0.077197	0.071635	0.066949	0.063042	0.059816	0.057179
0.38368	0.38226	0.37803	0.3711	0.36165	0.3499	0.33613	0.32067	0.30385	0.28604	0.2676	0.24887	0.23018	0.21182	0.19407	0.17713	0.16118	0.14635	0.13273	0.12037	0.10928	0.099431	0.090787	0.083278	0.076823	0.07133	0.066704	0.062846	0.059661	0.057057
0.37663	0.37524	0.3711	0.36432	0.35507	0.34356	0.33008	0.31494	0.29848	0.28104	0.26299	0.24465	0.22635	0.20838	0.19099	0.17441	0.15879	0.14428	0.13095	0.11884	0.10798	0.098343	0.08988	0.082528	0.076208	0.070831	0.066302	0.062525	0.059407	0.056857
0.36702	0.36567	0.36165	0.35507	0.34608	0.33491	0.32183	0.30713	0.29115	0.27422	0.25669	0.23889	0.22112	0.20368	0.1868	0.1707	0.15554	0.14145	0.12851	0.11676	0.10622	0.096858	0.088642	0.081505	0.07537	0.07015	0.065753	0.062087	0.059059	0.056584
0.35507	0.35377	0.3499	0.34356	0.33491	0.32416	0.31157	0.29742	0.28204	0.26574	0.24887	0.23173	0.21463	0.19784	0.18159	0.16609	0.1515	0.13794	0.12548	0.11417	0.10402	0.095013	0.087104	0.080234	0.074329	0.069304	0.065071	0.061542	0.058628	0.056245
0.34106	0.33982	0.33613	0.33008	0.32183	0.31157	0.29955	0.28604	0.27136	0.25581	0.2397	0.22334	0.20702	0.19099	0.17549	0.1607	0.14677	0.13382	0.12193	0.11114	0.10145	0.09285	0.085302	0.078745	0.073108	0.068312	0.064272	0.060903	0.058122	0.055848
0.32534	0.32416	0.32067	0.31494	0.30713	0.29742	0.28604	0.27326	0.25937	0.24465	0.2294	0.21392	0.19848	0.18331	0.16863	0.15463	0.14145	0.1292	0.11794	0.10773	0.098559	0.090422	0.083278	0.077072	0.071737	0.067198	0.063375	0.060186	0.057554	0.055401
0.30823	0.30713	0.30385	0.29848	0.29115	0.28204	0.27136	0.25937	0.24632	0.23251	0.21821	0.20368	0.18918	0.17495	0.16118	0.14804	0.13567	0.12417	0.11361	0.10402	0.095417	0.087781	0.081076	0.075253	0.070246	0.065986	0.062399	0.059407	0.056936	0.054916
0.29012	0.28909	0.28604	0.28104	0.27422	0.26574	0.25581	0.24465	0.23251	0.21966	0.20635	0.19283	0.17934	0.16609	0.15328	0.14105	0.12954	0.11884	0.10902	0.10009	0.092089	0.084983	0.078745	0.073326	0.068667	0.064703	0.061365	0.058581	0.056282	0.054402
